input,output
"input: I stayed up late.
I was tired in the morning.
output: ",effect
"input: The man's pocket jingled as he walked.
His pocket was filled with coins.
output: ",cause
"input: Everyone in the class turned to stare at the student.
The student's phone rang.
output: ",cause
"input: The horse bucked.
A fly bit the horse.
output: ",cause
"input: The jewelry thieves were caught.
The stolen jewelry was returned to its owners.
output: ",effect
"input: Political violence broke out in the nation.
Many citizens took refuge in other territories.
output: ",effect
"input: The woman was arrested.
She committed assault.
output: ",cause
"input: The woman read the newspaper.
She discovered the outcome of the election.
output: ",effect
"input: The sick child coughed on his friend.
His friend got sick.
output: ",effect
"input: The couple got engaged.
They planned a wedding.
output: ",effect
"input: The woman contacted the real estate agent.
The woman planned to buy a condo.
output: ",cause
"input: I lit the candle.
Wax dripped off the candle.
output: ",effect
"input: I spent the day at the pool.
My face got sunburned.
output: ",effect
"input: The man received a parking ticket.
The parking meter expired.
output: ",cause
"input: The woman became famous.
Photographers followed her.
output: ",effect
"input: My ears were ringing.
I went to a concert.
output: ",cause
"input: I tidied up my house.
I was expecting company.
output: ",cause
"input: The airline mishandled my luggage.
They offered me compensation.
output: ",effect
"input: The computer was expensive to fix.
I bought a new one.
output: ",effect
"input: The woman was in a bad mood.
She told her friend to leave her alone.
output: ",effect
"input: The item was packaged in bubble wrap.
It was fragile.
output: ",cause
"input: I emptied my pockets.
I retrieved a ticket stub.
output: ",effect
"input: The travelers reached the border.
The patrol agent checked their passports.
output: ",effect
"input: The office was closed.
It was a holiday.
output: ",cause
"input: The girl ran out of energy.
She jumped rope.
output: ",cause
"input: The woman lost her place in line.
She stepped out of the line.
output: ",cause
"input: The girl pinched her nose.
The baby soiled her diaper.
output: ",cause
"input: The young campers felt scared.
Their camp counselor told them a ghost story.
output: ",cause
"input: The man hit his head.
He got a concussion.
output: ",effect
"input: The man's email inbox was full of spam.
He deleted the spam.
output: ",effect
"input: The sailor was quarantined.
He was exposed to the disease.
output: ",cause
"input: The girl memorized the code.
She recited it to herself.
output: ",cause
"input: I poured the water into the glass.
The glass became full.
output: ",effect
"input: The man remained silent when his friend finishing speaking.
He was thinking about his friend's words.
output: ",cause
"input: The accident was my fault.
I felt guilty.
output: ",effect
"input: The chain came apart.
There was a broken link in the chain.
output: ",cause
"input: The couple decided to compromise.
They grew tired of arguing.
output: ",cause
"input: The woman decided to run for public office.
She hired a campaign manager.
output: ",effect
"input: The man anticipated cold weather on his trip.
He packed warm clothing in his suitcase.
output: ",effect
"input: The student knew the answer to the question.
He raised his hand.
output: ",effect
"input: The man's eyes watered.
Dust got into his eyes.
output: ",cause
"input: The player won five games in a row.
Her opponent accused her of cheating.
output: ",effect
"input: I paused to stop talking.
I ran out of breath.
output: ",cause
"input: The frozen food thawed.
I put it in the microwave.
output: ",cause
"input: The movie tickets sold out.
It was opening day for the movie.
output: ",cause
"input: The man lost weight.
People complimented him.
output: ",effect
"input: The girl's hands became blistered.
She climbed up a rope.
output: ",cause
"input: I lost my patience.
My friend kept me waiting.
output: ",cause
"input: The man took sleeping medication.
He became drowsy.
output: ",effect
"input: The woman bumped into the sofa.
She bruised her knee.
output: ",effect
"input: The boy squeezed the balloon.
The balloon popped.
output: ",effect
"input: They travelers checked into their hotel room.
They unpacked their suitcases.
output: ",effect
"input: I bit into the peach.
Juice spilled out.
output: ",effect
"input: My hands became sticky.
I ate a doughnut.
output: ",cause
"input: I pushed the door.
The door opened.
output: ",effect
"input: Activists boycotted the products.
The products were manufactured through child labor.
output: ",cause
"input: I drilled a hole in the wall.
Dust blew out of the hole.
output: ",effect
"input: The woman felt envious of her sister.
Her sister was happy.
output: ",cause
"input: I spilled wine on my shirt.
I changed my shirt.
output: ",effect
"input: The cashier opened the cash register.
The customer handed her money.
output: ",cause
"input: The street musician attracted a crowd.
People gave him change.
output: ",effect
"input: The little boy cried to his babysitter.
He missed his parents.
output: ",cause
"input: The tree shed its leaves.
The leaves accumulated on the ground.
output: ",effect
"input: The boy was in a mischievous mood.
He decided to play a practical joke on his sister.
output: ",effect
"input: The child complained that he had to go to the bathroom.
His father stopped the car at a gas station.
output: ",effect
"input: The child sprinkled fish food into the tank.
The fish swam towards the food.
output: ",effect
"input: The woman's political views changed.
She switched her party affiliation.
output: ",effect
"input: The bathroom sink was clogged.
I poured drain cleaner into it.
output: ",effect
"input: The passengers got off the train.
The train arrived at the station.
output: ",cause
"input: The man pressed down on the moist flap of the envelope.
He sealed the envelope shut.
output: ",effect
"input: The accountant mismanaged the company's funds.
She was fired from her position.
output: ",effect
"input: I looked at the clock.
I wanted to check the time.
output: ",cause
"input: My hand cramped up.
I wrote the essay by hand.
output: ",cause
"input: The bolt tightened.
I twisted the wrench.
output: ",cause
"input: The couple signed a lease for an apartment.
The couple moved into the apartment.
output: ",effect
"input: The woman sat outside on the porch.
She wanted to watch the sunset.
output: ",cause
"input: The man wore a lifejacket in the water.
He couldn't swim.
output: ",cause
"input: The woman made a typo in the word processor.
She hit the backspace key.
output: ",effect
"input: The girl bragged to her friends.
She won a contest.
output: ",cause
"input: The lawn was muddy.
It poured overnight.
output: ",cause
"input: The woman overslept.
She forgot to set her alarm clock.
output: ",cause
"input: The man put on sunscreen.
He went to the beach.
output: ",cause
"input: The researchers proved the theory.
Individuals accepted the theory.
output: ",effect
"input: The fans at the game booed.
The referee made a bad call.
output: ",cause
"input: I entered my combination on the lock.
The lock popped open.
output: ",effect
"input: The crowd intensified.
The father grabbed his son's hand.
output: ",effect
"input: The snow was blocking the driveway.
I shoveled the snow out of the way.
output: ",effect
"input: The kayakers paddled their oars.
The kayak reached the shore.
output: ",effect
"input: The girl lost control of her bike.
She crashed into a fence.
output: ",effect
"input: I turned on the fan.
I felt cool air pass over me.
output: ",effect
"input: I pulled the drain plug in the bathtub.
The water drained out of the tub.
output: ",effect
"input: The husband felt guilty about cheating on his wife.
He confessed his infidelity to her.
output: ",effect
"input: The ink on the poster smeared.
I spilled water on the poster.
output: ",cause
"input: The boy put his feet up on the table.
His father lectured him.
output: ",effect
"input: My friend turned his head in my direction.
I shouted his name.
output: ",cause
"input: The government oppressed its citizens.
The citizens staged a revolt.
output: ",effect
"input: The boy was lost in the woods.
He screamed for help.
output: ",effect
"input: The woman travelled abroad.
She wanted to learn about other cultures.
output: ",cause
"input: The man was jealous of his coworker.
His coworker got a promotion.
output: ",cause
"input: The man witnessed aliens.
He was hallucinating.
output: ",cause
"input: The man's hair turned blonde.
He put bleach in it.
output: ",cause
"input: The artist created new work.
She felt a stroke of inspiration.
output: ",cause
"input: The son moved away from home.
He was going to college.
output: ",cause
"input: Books fell out of the bookcase.
An earthquake shook the bookcase.
output: ",cause
"input: The electricity in my house shut off.
I reset the circuit breaker.
output: ",effect
"input: We rode the roller coaster.
It looked fun.
output: ",cause
"input: A tree fell on the power line.
The electricity in the neighborhood went out.
output: ",effect
"input: The speaker made politically incorrect comments.
He offended the audience.
output: ",effect
"input: I pricked myself with the pin.
A drop of blood formed on my finger.
output: ",effect
"input: The fish floated on the surface of the tank.
It was dead.
output: ",cause
"input: The man's voice sounded hoarse.
He had a cold.
output: ",cause
"input: The elevator doors opened.
The elevator arrived at the designated floor.
output: ",cause
"input: The teenager snuck out of the house.
His parents grounded him.
output: ",cause
"input: The bathroom flooded.
The toilet overflowed.
output: ",cause
"input: I missed my girlfriend's phone call.
I called her back.
output: ",effect
"input: The family searched the neighborhood.
Their dog ran away from home.
output: ",cause
"input: I saw my breath when I exhaled.
The weather was chilly.
output: ",cause
"input: The employees formed a union.
They wanted better working conditions.
output: ",cause
"input: I baked an apple pie.
A warm aroma filled the kitchen.
output: ",effect
"input: The woman struggled to walk.
She wore high heels.
output: ",cause
"input: Steam rose off of the pot of water.
The water boiled.
output: ",cause
"input: All my socks were in the laundry.
I wore sandals.
output: ",effect
"input: The politician's argument was considered absurd.
He lost the support of voters.
output: ",effect
"input: Everyone disapproved of the couple's engagement.
The couple eloped.
output: ",effect
"input: The building was dedicated to the millionaire.
The millionaire contributed the funds to build it.
output: ",cause
"input: The sale associate accused the girl of stealing.
The sales associate saw the girl put merchandise in her purse.
output: ",cause
"input: The country declared war on the neighboring territory.
Soldiers were sent out to fight.
output: ",effect
"input: The court upheld the controversial ruling.
A riot broke loose in front of the courthouse.
output: ",effect
"input: The girl smelled something burning.
She left the cookies in the oven.
output: ",cause
"input: The rain was pouring down.
I dashed to get inside.
output: ",effect
"input: The building was evacuated.
The fire alarm went off.
output: ",cause
"input: The father resented his son's alcoholism.
The father kicked his son out of the house.
output: ",effect
"input: The lawyer took the stairs up to her office.
The elevator was out of order.
output: ",cause
"input: The man became annoyed with his friend.
His friend interrupted him.
output: ",cause
"input: The girl handed her money to the cashier.
The cashier gave the girl her change.
output: ",effect
"input: The woman was put in a wheelchair.
She was paralyzed in an accident.
output: ",cause
"input: Citizens hung the national flag up outside their homes.
The country was commemorating its independence.
output: ",cause
"input: The team lost the tournament.
They disappointed their fans.
output: ",effect
"input: My friend pointed out that I had food stuck in my teeth.
I felt embarrassed.
output: ",effect
"input: The boy failed his history exam.
He forgot to study.
output: ",cause
"input: The downtown building collapsed.
An earthquake hit the city.
output: ",cause
"input: The man's girlfriend broke up with him.
He begged her to take him back.
output: ",effect
"input: The two children simultaneously reached down to retrieve the ball.
Their heads collided.
output: ",effect
"input: The raccoon ransacked the garbage can.
The lid was off the garbage can.
output: ",cause
"input: The boy sharpened the pencil.
It was dull.
output: ",cause
"input: The cashier denied the woman a refund for the dress.
She lost her receipt.
output: ",cause
"input: The scratch in my skin was deep.
It left a scar.
output: ",effect
"input: The man received strange looks from passengers on the train.
He was talking to himself.
output: ",cause
"input: The child left crumbs on the floor.
Ants crawled to the crumbs.
output: ",effect
"input: The woman handed her sister a tissue.
The woman's sister began to cry.
output: ",cause
"input: The man took a mint.
He worried about bad breath.
output: ",cause
"input: The couple left early for the show.
They anticipated traffic around the theatre.
output: ",cause
"input: The woman stayed home from work.
Her coworker covered for her.
output: ",effect
"input: The man signed the activists' petition.
He supported their cause.
output: ",cause
"input: The actor's heart was fluttering before his performance.
He had stage fright.
output: ",cause
"input: I was lost.
I unfolded a map.
output: ",effect
"input: The ripe fruit lingered in the sun.
It shriveled up.
output: ",effect
"input: The car broke down.
The engine overheated.
output: ",cause
"input: The man hurt his back.
He stayed in bed for several days.
output: ",effect
"input: I started a fire in the fireplace.
It was cold in the house.
output: ",cause
"input: The woman stopped jogging.
She got a cramp in her side.
output: ",cause
"input: The woman sighed with frustration.
Her husband misunderstood her concerns.
output: ",cause
"input: The woman ran out of eggs.
She went to the supermarket.
output: ",effect
"input: I encountered an old friend.
I gave him a hug.
output: ",effect
"input: The student arrived to class soaking wet.
His umbrella was broken.
output: ",cause
"input: The cursor on the computer screen moved.
The user shifted the mouse.
output: ",cause
"input: The driver took a detour.
An accident occurred on the main road.
output: ",cause
"input: I hung the wet linen on the outdoor clothesline.
The linen dried.
output: ",effect
"input: The woman put on her shades.
The sunlight was bright.
output: ",cause
"input: The man gazed at the night sky.
He thought it was beautiful.
output: ",cause
"input: I felt exhausted.
I went to bed early.
output: ",effect
"input: The man went to the barber.
His hair was getting long.
output: ",cause
"input: The boy played mean tricks on his new classmate.
The boy disliked the new classmate.
output: ",cause
"input: I craved a glass of milk.
I was eating cookies.
output: ",cause
"input: It began to rain.
The driver turned on the headlights.
output: ",effect
"input: The parking lot of the building was empty.
I parked near the entrance.
output: ",effect
"input: The writer missed her deadline for the draft submission.
She had writer's block.
output: ",cause
"input: The associate hung up on me.
I asked to speak to a supervisor.
output: ",cause
"input: The wind blew through the open window.
The curtains shuddered.
output: ",effect
"input: The electricity in my house shut off.
I blew a fuse.
output: ",cause
"input: The weightlifter grunted.
He lifted the bar over his head.
output: ",cause
"input: The student tried to do the math in his head.
He got confused.
output: ",effect
"input: The baby fell asleep.
The father gently rocked the baby.
output: ",cause
"input: The girl threw the water balloon at the boy.
The boy got soaked.
output: ",effect
"input: The photographer forgot to use the flash on the camera.
The photos turned out blurry.
output: ",effect
"input: I declined the invitation to the birthday party.
I was out of town.
output: ",cause
"input: I exercised.
I felt energetic.
output: ",cause
"input: I squeezed the damp sponge.
Water seeped out of it.
output: ",effect
"input: The vacationers took a ferry to the resort.
The resort was on an island.
output: ",cause
"input: The teenager got a tattoo.
She wanted to rebel.
output: ",cause
"input: The criminal turned himself in.
The evidence implicated him.
output: ",cause
"input: The girl stepped on the ice.
She slid.
output: ",effect
"input: The woman had rings under her eyes.
She stayed up all night.
output: ",cause
"input: Lava flowed from the volcano.
The volcano erupted.
output: ",cause
"input: The woman put her shoes on.
She wanted to leave the party.
output: ",cause
"input: I paid the tollbooth attendant.
She let me pass through the tollbooth.
output: ",effect
"input: The executive went bankrupt.
He squandered his fortune.
output: ",cause
"input: The man went to the doctor.
The man felt ill.
output: ",cause
"input: I exited my bedroom through the window.
The house was on fire.
output: ",cause
"input: The boy's fingers became pruny.
He took a long shower.
output: ",cause
"input: I spit out the milk.
The milk tasted sour.
output: ",cause
"input: I missed the bus.
I was late to work.
output: ",effect
"input: The truck collided with the car.
The car got smashed.
output: ",effect
"input: The team rigged the contest in their favor.
They won.
output: ",effect
"input: The soda bottle hissed.
I twisted off the cap.
output: ",cause
"input: The boy was locked out of his house.
He crawled in through an open window.
output: ",effect
"input: The man stained his suit.
He got it dry-cleaned.
output: ",effect
"input: The girl squeezed the tube of toothpaste.
The toothpaste squirted out of the tube.
output: ",effect
"input: Civilian deaths from the war surged.
Pacifists staged a protest.
output: ",effect
"input: The girl yanked the ribbon out of her hair.
The ribbon looked babyish.
output: ",cause
"input: The man got plastic surgery.
He looked younger.
output: ",effect
"input: The prisoner starved.
He died.
output: ",effect
"input: The man lost his balance on the ladder.
He fell off the ladder.
output: ",effect
"input: The child burped.
He took a swig of soda.
output: ",cause
"input: A cold draft came in through the window.
I shivered.
output: ",effect
"input: The student received a scholarship to go to college.
She made good grades.
output: ",cause
"input: The girl poked fun at the boy.
She had a crush on him.
output: ",cause
"input: The hungry vagrant stole food.
He had no money.
output: ",cause
"input: I called my friend to chat.
I felt lonely.
output: ",cause
"input: The man extended his hand to me.
I shook his hand.
output: ",effect
"input: I ducked.
The frisbee soared towards my head.
output: ",cause
"input: The girl bit her nails.
She was worried.
output: ",cause
"input: The husband discovered that his wife was having an affair.
He filed for divorce.
output: ",effect
"input: The girl dropped the rubber ball.
The ball bounced.
output: ",effect
"input: The player tackled his opponent.
His opponent hit the ground.
output: ",effect
"input: I picked the tomatoes from the vine.
They were ripe.
output: ",cause
"input: The man wanted to act romantic.
He bought his girlfriend chocolates.
output: ",effect
"input: The mercury in the thermometer rose.
The weather got warmer.
output: ",cause
"input: A tornado came through the town.
The roof of the courthouse blew off.
output: ",effect
"input: The student received tutoring.
His grades improved.
output: ",effect
"input: I felt comfortable.
I wrapped myself in a blanket.
output: ",cause
"input: I polished the stone.
It became shiny.
output: ",effect
"input: I added sugar to the coffee.
The coffee tasted sweet.
output: ",effect
"input: The man shuffled through the papers.
He got a paper cut.
output: ",effect
"input: I pounded the nail with the hammer.
The nail sunk into the wood.
output: ",effect
"input: The fish bit the line.
The fisherman reeled in the fish.
output: ",effect
"input: I wiped my hands with a towel.
My hands were wet.
output: ",cause
"input: The teammates directed blame at each other.
They lost their game.
output: ",cause
"input: I asked for forgiveness.
I regretted my mistake.
output: ",cause
"input: The woman became bored with her date.
He talked incessantly about himself.
output: ",cause
"input: The girl flashed a smile.
Her dimples showed.
output: ",effect
"input: The enemy ship blew up.
It passed over the mine.
output: ",cause
"input: The man punctured his foot.
He stepped on broken glass.
output: ",cause
"input: The detectives dusted the crime scene for fingerprints.
They discovered the identity of the murderer.
output: ",effect
"input: There was a lot of traffic on the highway.
I took a detour.
output: ",effect
"input: The nation's economy declined.
Many people faced unemployment.
output: ",effect
"input: The crossing guard blew her whistle at the children.
They were about to walk into oncoming traffic.
output: ",cause
"input: I rolled my eyes at my friend.
He made a sarcastic remark.
output: ",cause
"input: The car ran out of gas.
The driver was stranded on the road.
output: ",effect
"input: The woman went into labor.
The baby was delivered.
output: ",effect
"input: The man's hat blew away.
It was windy outside.
output: ",cause
"input: The girl attended her classmate's birthday party.
She received an invitation.
output: ",cause
"input: The boy's forehead felt hot.
His mother took his temperature.
output: ",effect
"input: The man sprayed himself with cologne.
He wanted to impress his date.
output: ",cause
"input: The electricity in the house shut off.
I looked for a flashlight.
output: ",effect
"input: The family moved into a bigger house.
The mother gave birth to twins.
output: ",cause
"input: The marathoner kept at a slow pace.
She wanted to conserve her energy.
output: ",cause
"input: My friend's dog died.
I gave him a hug.
output: ",effect
"input: The man cursed.
He stubbed his toe.
output: ",cause
"input: The man felt proud of his brother.
His brother got accepted into law school.
output: ",cause
"input: The girl wanted to learn about the solar system.
She went to the library.
output: ",effect
"input: The poster stuck to the wall.
I put tape on the back of the poster.
output: ",cause
"input: The client approved the architect's plans for the building.
The architect constructed the building.
output: ",effect
"input: The man dropped his spoon.
His hand was shaking.
output: ",cause
"input: The CEO of the company resigned.
The board of directors found his replacement.
output: ",effect
"input: I arrived late to the lecture.
I took a seat in the back row.
output: ",effect
"input: The man was released from jail.
His family paid his bail.
output: ",cause
"input: The family lost all their belongings.
Their house caught fire.
output: ",cause
"input: I stomped on the aluminum can.
The can got crushed.
output: ",effect
"input: The girl joined the debate team.
She learned communication skills.
output: ",effect
"input: My mood improved.
I listened to music.
output: ",cause
"input: The charity made a goal to raise money.
They held an auction.
output: ",effect
"input: The roller coaster plunged down the steep drop.
The passengers screamed.
output: ",effect
"input: I was furious.
I slammed the door upon leaving the house.
output: ",effect
"input: The man wanted to watch the sunrise.
He got up early.
output: ",effect
"input: I folded the paper.
The paper creased.
output: ",effect
"input: The boy's clothes got soaked.
He fell into the pool.
output: ",cause
"input: The student rushed to finish the book.
It was due to be returned to the library.
output: ",cause
"input: The criminal was executed.
He was convicted of murder.
output: ",cause
"input: I yanked the imposter's hair.
Her wig came off.
output: ",effect
"input: The editor reworded a sentence in the manuscript.
He deemed the sentence unclear.
output: ",cause
"input: The woman cancelled her credit card account.
She realized the card was missing.
output: ",cause
"input: The man and woman fell in love.
They got married.
output: ",effect
"input: The music was too faint to hear.
I turned up the volume.
output: ",effect
"input: The boy's hair was sticking up.
The girl ruffled it.
output: ",cause
"input: The bug got squashed.
I stepped on the bug.
output: ",cause
"input: I opened my eyes.
I woke up.
output: ",cause
"input: My neighbor's music was blaring.
I asked him to turn it down.
output: ",effect
"input: The man's family lived in poverty.
He earned below minimum wage.
output: ",cause
"input: The student graduated from the university.
He looked for a job.
output: ",effect
"input: The artist mixed yellow paint into blue paint.
The paint turned green.
output: ",effect
"input: I changed the topic of conversation.
The conversation became tense.
output: ",cause
"input: My brother was released from the hospital.
I welcomed him back home.
output: ",effect
"input: The curtain on the stage went up.
The opening scene of the play began.
output: ",effect
"input: The hostage submitted to the kidnapper's mandates.
The kidnapper threatened to hurt the hostage.
output: ",cause
"input: A boom reverberated across the stage.
The musician pounded the drum.
output: ",cause
"input: The parents rushed to their child's bedroom.
The child awoke screaming from a nightmare.
output: ",cause
"input: The cat chased the bird.
The bird flew away.
output: ",effect
"input: The girl switched schools.
She moved to a new town.
output: ",cause
"input: The factory owner refused to raise employees' wages.
The employees went on strike.
output: ",effect
"input: I walked barefoot on the beach.
Sand stuck to my feet.
output: ",effect
"input: I woke up in the middle of the night feeling cold.
I put sweatpants on.
output: ",effect
"input: The mother hushed her son.
Her son whined.
output: ",cause
"input: A hole ripped in my jeans.
I tripped on the pavement.
output: ",cause
"input: The boy wore braces.
His teeth became straight.
output: ",effect
"input: The girl whispered back and forth to each other at the lunch table.
Other students at the lunch table felt left out.
output: ",effect
"input: The child landed on the trampoline.
She sprung back up into the air.
output: ",effect
"input: I deposited the letter in the mailbox.
The post office delivered the letter.
output: ",effect
"input: The forest fire spread.
The winds became stronger.
output: ",cause
"input: The child skinned his knee.
His mother put a bandage on the wound.
output: ",effect
"input: I took a sip of the scalding coffee.
I burnt my tongue.
output: ",effect
"input: The editor fired the writer.
The writer missed an important deadline.
output: ",cause
"input: I felt exhausted.
I studied all day.
output: ",cause
"input: The physician diagnosed the patient.
She identified the patient's symptoms.
output: ",cause
"input: I scratched my skin.
It felt itchy.
output: ",cause
"input: The man's arm muscles bulged.
He flexed his arms.
output: ",cause
"input: The man raised his eyebrows.
He was surprised.
output: ",cause
"input: I excused my colleague's blunder.
I believed his intentions were good.
output: ",cause
"input: The man quit smoking.
He began exercising more.
output: ",effect
"input: The woman punched her attacker in the nose.
The attacker started to bleed.
output: ",effect
"input: The dart missed the bull's eye.
The man's aim was off.
output: ",cause
"input: The homeowner requested that an exterminator come to his house.
He discovered rats in the basement.
output: ",cause
"input: I suggested to my houseguest that we go out to dinner.
I was too tired to prepare anything.
output: ",cause
"input: The girl caught her brother reading her diary.
She started hiding the diary.
output: ",effect
"input: The woman was short on money for rent.
She worked overtime.
output: ",effect
"input: The child's hand quickly recoiled.
He touched the hot stove.
output: ",cause
"input: The company wanted to gauge customer satisfaction.
They distributed a survey to customers.
output: ",effect
"input: The wood floor became scratched.
The boy dragged a chair across the floor.
output: ",cause
"input: I shielded my face.
My enemy cocked a fist.
output: ",cause
"input: The famous statue burned down.
It was struck by lightning.
output: ",cause
"input: I left the fruit out on the table.
Flies swarmed the fruit.
output: ",effect
"input: The ballerina tore a ligament.
She twisted her ankle.
output: ",cause
"input: The child's shoelaces came untied.
He ran around on the playground.
output: ",cause
"input: I became enthralled in the book.
I lost track of time.
output: ",effect
"input: The car gradually slowed to a stop.
It ran out of gas.
output: ",cause
"input: The man ate the ice cream in the sun.
The ice cream dripped from the cone.
output: ",effect
"input: I hung artwork in the room.
The walls looked bare.
output: ",cause
"input: The puppy soiled the carpet.
The owner scolded the puppy.
output: ",effect
"input: The man stood out in the crowd.
He wore a neon vest.
output: ",cause
"input: The witness lied under oath.
He was charged with perjury.
output: ",effect
"input: The public speaker cracked a joke.
The audience laughed.
output: ",effect
"input: I looked into the sun.
The sun blinded me.
output: ",effect
"input: I felt bored.
I yawned.
output: ",effect
"input: The steak was difficult to cut.
The knife was dull.
output: ",cause
"input: The woman declared bankruptcy.
She acquired massive debt.
output: ",cause
"input: The lights in my friend's apartment were on.
I decided to pay him a visit.
output: ",effect
"input: I put the flower under my nose.
I picked up the flower's scent.
output: ",effect
"input: The woman felt nostalgic.
She ran into a childhood friend.
output: ",cause
"input: The student procrastinated on the paper.
He submitted the paper incomplete.
output: ",effect
"input: My car broke down.
I called a mechanic.
output: ",effect
"input: I discarded the note.
It was illegible.
output: ",cause
"input: The bird flapped its wings.
It ascended upwards.
output: ",effect
"input: I parked in the driveway.
The garage was full.
output: ",cause
"input: The criminal aimed the gun at his victim.
The victim put his hands up.
output: ",effect
"input: I lost track of time.
I was daydreaming.
output: ",cause
"input: The document printed out illegibly.
The printer was low on ink.
output: ",cause
"input: The stadium played the national anthem.
The fans turned to the flag.
output: ",effect
"input: The dip tasted bland.
I put salt in it.
output: ",effect
"input: I set the paper towel on the spill.
The towel absorbed the liquid.
output: ",effect
"input: The woman was interrupted in the midst of reading her book.
She bookmarked her page.
output: ",effect
"input: The plane hit some turbulence.
The man tightened his seatbelt.
output: ",effect
"input: The boy flinched.
The girl poked him.
output: ",cause
"input: The doctors gave the patient an artificial limb.
They amputated her leg.
output: ",cause
"input: The boy pinched the girl's elbow.
She jerked her arm away from him.
output: ",effect
"input: I asked my friend for advice.
I valued his opinion.
output: ",cause
"input: The boy stepped in mud.
The mud stuck to his shoes.
output: ",effect
"input: The town received several inches of snow.
Schools shut down.
output: ",effect
"input: The wood split in half.
I swung the axe down to the wood.
output: ",cause
"input: The family congratulated the couple.
The couple announced that they were having a baby.
output: ",cause
"input: The girl sent the boy a valentine.
She liked him.
output: ",cause
"input: I nodded my head at my friend's statement.
I agreed with him.
output: ",cause
"input: The friends flipped a coin.
They wanted to make a fair decision.
output: ",cause
"input: The timer in the kitchen went off.
The man took the pizza out of the oven.
output: ",effect
"input: The woman set an ambitious goal.
She worked hard.
output: ",effect
"input: The wealthy man died of old age.
His son inherited his fortune.
output: ",effect
"input: The woman stomped on the flames.
The flames went out.
output: ",effect
"input: The woman's car was in the shop.
She got in a car accident.
output: ",cause
"input: I slept through my alarm.
I missed breakfast.
output: ",effect
"input: The public figure got out of the limousine.
Cameras flashed in his direction.
output: ",effect
"input: The woman lingered in the bathtub.
The bathwater became lukewarm.
output: ",effect
"input: The college student wanted to meet other students on campus.
He joined a fraternity.
output: ",effect
"input: I lifted up the couch cushions.
I was looking for loose change.
output: ",cause
"input: The wasp flew towards the boy.
The boy ran away.
output: ",effect
"input: The woman was found guilty of a misdemeanor.
She was sentenced to perform community service.
output: ",effect
"input: I stirred the sugar into the hot tea.
The sugar dissolved.
output: ",effect
"input: The veteran walked with a limp.
He was injured in battle.
output: ",cause
"input: The criminal ran away from the police.
The police chased the criminal.
output: ",effect
"input: The laptop wouldn't turn on.
I dropped it.
output: ",cause
"input: The woman ran out of room in her closet.
She acquired an extensive wardrobe.
output: ",cause
"input: The man was heartbroken.
His wife left him.
output: ",cause
"input: The man obtained a degree.
He became qualified for the job he wanted.
output: ",effect
"input: The man's voice projected clearly throughout the auditorium.
He spoke into the microphone.
output: ",cause
"input: I tossed a coin into the fountain of water.
The coin sunk to the bottom.
output: ",effect
"input: The player hit the ball toward the hole.
The ball went in the hole.
output: ",effect
"input: I breathed in the dust in the attic.
I sneezed.
output: ",effect
"input: I took the garbage out.
The garbage made the kitchen smell bad.
output: ",cause
"input: The family went to the zoo.
The children admired the animals.
output: ",effect
"input: The man's breathing was loud.
His lungs were congested.
output: ",cause
"input: I had an extra ticket for the concert.
I asked my friend if he was interested in going.
output: ",effect
"input: The air conditioner in the house broke.
I opened the windows.
output: ",effect
"input: The boy's back ached.
His backpack was heavy.
output: ",cause
"input: I bought my mother a present.
It was her birthday.
output: ",cause
"input: I struck the match.
The match produced a flame.
output: ",effect
"input: The disputing parties reached a settlement.
They didn't want to debate in court.
output: ",cause
"input: The children were sent to an orphanage.
Their parents died.
output: ",cause
"input: A meteorite landed in the ocean.
A tsunami occurred.
output: ",effect
"input: The hiker encountered a poisonous snake.
She panicked.
output: ",effect
"input: The oven became hot.
I turned the oven on.
output: ",cause
"input: I squeezed the lemon wedge.
The lemon squirted.
output: ",effect
"input: The country discovered new land.
The country colonized the land.
output: ",effect
"input: The table wobbled.
The floor was uneven.
output: ",cause
"input: The father caught his son lying.
His son confessed the truth.
output: ",effect
"input: The man's head throbbed with pain.
He took aspirin.
output: ",effect
"input: The train slowed down.
It was approaching the station.
output: ",cause
"input: The woman clutched her throat.
She choked on her food.
output: ",cause
"input: The woman had a sore throat.
Her voice sounded raspy.
output: ",effect
"input: The woman's business succeeded.
She became wealthy.
output: ",effect
"input: The students exited the classroom.
The bell rang.
output: ",cause
"input: The woman claimed she saw a ghost.
Her acquaintances expressed skepticism.
output: ",effect
"input: The man lost his hearing.
He was nearly killed in an explosion.
output: ",cause
"input: The child let go of the balloon string.
The balloon rose into the air.
output: ",effect
"input: The man lost his ability to speak.
He had a stroke.
output: ",cause
"input: The woman tripped on the sidewalk.
There was a crack in the cement.
output: ",cause
"input: The man did a canon ball into the pool.
The man soaked the lifeguard.
output: ",effect
"input: The traffic light turned yellow.
The driver pushed the brake.
output: ",effect
"input: The plastic container melted.
I placed the container on the hot stove.
output: ",cause
"input: The car got dented.
The driver hit a telephone pole.
output: ",cause
"input: The boy studied all night.
He passed the exam.
output: ",effect
"input: The young boy clung to the ledge of the pool.
He feared learning to swim.
output: ",cause
"input: I put my hand to my chest.
I felt my heartbeat.
output: ",effect
"input: The building adjacent to my office was under construction.
My office was noisy.
output: ",effect
